time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461750000	-25.0508	-5.74175	4.84233	2.16801	-0.561377	radar	0	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.179	-5.58191	4.73868	2.153	-0.543256	lidar	0.000415017	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3305	-5.39297	4.81253	2.15026	-0.486904	radar	0	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.485	-5.14724	4.94881	2.12012	-0.495938	lidar	0.000700281	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6228	-4.93989	5.01424	2.11476	-0.444453	radar	0	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.73	-4.80037	4.80359	2.10931	-0.420327	lidar	0.00133583	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8504	-4.59275	4.8113	2.08967	-0.41573	radar	0	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9695	-4.33468	4.93246	2.05577	-0.434359	lidar	0.00052321	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0686	-4.11011	4.80841	1.99846	-0.537711	radar	0	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1647	-3.80231	5.03092	1.94781	-0.570963	lidar	0.00178669	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2348	-3.55405	4.98927	1.88737	-0.654915	radar	0	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2483	-3.29793	4.9861	1.8301	-0.684793	lidar	0.00283584	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3007	-3.05157	4.98605	1.78742	-0.705326	radar	0	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3126	-2.84269	4.86398	1.74566	-0.712856	lidar	0.00110212	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3709	-2.61325	4.85531	1.7306	-0.66439	radar	0	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.449	-2.51941	4.47008	1.73211	-0.625563	lidar	0.00696202	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.4998	-2.30426	4.47693	1.72222	-0.57195	radar	0	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5563	-2.11767	4.39083	1.70726	-0.555392	lidar	0.00083586	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.5877	-1.90102	4.39995	1.69455	-0.511207	radar	0	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.5848	-1.62167	4.56172	1.65258	-0.532025	lidar	0.00143926	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.5855	-1.39111	4.56381	1.60707	-0.579691	radar	0	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.5928	-1.15433	4.58977	1.57852	-0.579091	lidar	1.92715e-05	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6135	-0.927527	4.58663	1.56137	-0.560028	radar	0	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6381	-0.652911	4.72106	1.54461	-0.545261	lidar	0.000905085	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.623	-0.414691	4.73912	1.50026	-0.595098	radar	0	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5701	-0.0778775	5.02815	1.45612	-0.611558	lidar	0.00285796	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5464	0.172127	5.03679	1.42587	-0.61809	radar	0	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5351	0.460531	5.17721	1.40879	-0.59991	lidar	0.00112263	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5157	0.714503	5.14618	1.40186	-0.545808	radar	0	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5356	0.999924	5.24124	1.40372	-0.509498	lidar	0.00234727	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4951	1.25916	5.21662	1.39866	-0.446394	radar	0	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4349	1.47854	5.10349	1.36825	-0.456982	lidar	0.000397081	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3894	1.72911	5.09441	1.35407	-0.435066	radar	0	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3407	1.89965	4.86097	1.3288	-0.44042	lidar	0.00133786	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2726	2.13407	4.88151	1.29611	-0.470172	radar	0	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2187	2.28951	4.6514	1.27023	-0.474429	lidar	0.0013913	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1541	2.50948	4.61784	1.25724	-0.443626	radar	0	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.075	2.76181	4.71425	1.23709	-0.440146	lidar	0.000253926	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.982	2.98367	4.79255	1.18774	-0.51953	radar	0	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8705	3.29638	5.05626	1.16798	-0.508708	lidar	0.00192681	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7801	3.53254	5.06624	1.14631	-0.506969	radar	0	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6741	3.70879	4.92204	1.11206	-0.520049	lidar	0.000623171	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5588	3.92636	4.92581	1.08337	-0.525359	radar	0	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.5319	4.07517	4.66811	1.07721	-0.504395	lidar	0.00389064	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.4109	4.27621	4.68557	1.04488	-0.520382	radar	0	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.213	4.50585	4.83592	0.996849	-0.545387	lidar	0.00243319	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0731	4.69498	4.72763	0.979278	-0.502883	radar	0	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9673	4.8847	4.68571	0.962802	-0.492859	lidar	0.000299353	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.8195	5.06666	4.67392	0.932511	-0.498141	radar	0	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6248	5.29975	4.85434	0.902388	-0.501156	lidar	0.00141416	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4588	5.48212	4.92445	0.860397	-0.543456	radar	0	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2451	5.65011	4.94968	0.811135	-0.570811	lidar	0.00111994	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0747	5.83146	4.9843	0.781181	-0.579677	radar	0	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9038	5.97881	4.91388	0.746068	-0.589064	lidar	0.000157703	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7539	6.1504	4.64855	0.754642	-0.487751	radar	0	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.603	6.29848	4.59948	0.732695	-0.485933	lidar	0.000146011	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4471	6.46214	4.53527	0.724421	-0.451647	radar	0	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.1863	6.72276	4.91447	0.719626	-0.419909	lidar	0.00497161	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-22.9948	6.87607	4.85771	0.701541	-0.402429	radar	0	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.7737	7.04843	4.95089	0.678711	-0.404179	lidar	0.000442549	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.5691	7.18924	4.98311	0.645962	-0.429232	radar	0	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4135	7.32241	4.87755	0.630085	-0.423908	lidar	0.000667494	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.1948	7.44729	5.05113	0.5788	-0.498261	radar	0	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0442	7.61816	5.01399	0.583311	-0.461509	lidar	0.00184176	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8514	7.77315	4.91182	0.583075	-0.41051	radar	0	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6446	7.91975	4.93968	0.567896	-0.403169	lidar	4.20685e-05	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4433	8.06233	4.93357	0.555608	-0.390584	radar	0	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2033	8.0563	4.73083	0.472139	-0.475883	lidar	0.00524683	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0168	8.17242	4.5008	0.473668	-0.411954	radar	0	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8789	8.35291	4.52557	0.50134	-0.349346	lidar	0.00360309	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6606	8.43372	4.6704	0.454015	-0.414978	radar	0	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3654	8.60635	4.95581	0.45119	-0.385765	lidar	0.00301571	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1567	8.73648	4.81899	0.460133	-0.322036	radar	0	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9788	8.84503	4.7503	0.452113	-0.312874	lidar	0.000507396	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7731	8.96157	4.67243	0.452813	-0.276357	radar	0	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5435	9.03062	4.65601	0.420485	-0.300417	lidar	0.000490358	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.322	9.10903	4.72025	0.390462	-0.331557	radar	0	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-18.9651	9.2202	5.03458	0.362959	-0.340336	lidar	0.00607533	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.7358	9.32393	5.03155	0.355632	-0.325768	radar	0	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.4715	9.43646	5.13166	0.348104	-0.31277	lidar	0.0003474	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2157	9.48409	5.23932	0.300062	-0.378061	radar	0	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.8914	9.63277	5.50686	0.307043	-0.340404	lidar	0.0024483	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.6375	9.73583	5.34027	0.318349	-0.270166	radar	0	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.3666	9.844	5.41697	0.315089	-0.255883	lidar	0.000216361	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.1105	9.93281	5.43367	0.304093	-0.256009	radar	0	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.8557	10.0593	5.49576	0.313157	-0.227161	lidar	0.000639539	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.5937	10.1394	5.50481	0.299003	-0.233253	radar	0	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.3889	10.2404	5.4121	0.302543	-0.214657	lidar	0.00135463	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.1282	10.3125	5.47191	0.28154	-0.241534	radar	0	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9273	10.3063	5.21335	0.238977	-0.283522	lidar	0.00233462	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.6757	10.3716	5.20185	0.228349	-0.276481	radar	0	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4897	10.3361	4.92298	0.177036	-0.329805	lidar	0.00299848	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.2261	10.3322	5.1293	0.123427	-0.409013	radar	0	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9521	10.4019	5.22282	0.121187	-0.382764	lidar	0.000493216	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.7056	10.4394	4.98306	0.123124	-0.321574	radar	0	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4582	10.389	4.89006	0.0676835	-0.376476	lidar	0.00208172	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.2139	10.3947	4.88407	0.0445681	-0.382153	radar	0	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.876	10.5921	5.28641	0.121198	-0.243435	lidar	0.0113022	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.616	10.6515	5.15678	0.138089	-0.177408	radar	0	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3683	10.6431	5.08989	0.107572	-0.207024	lidar	0.000606214	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.1141	10.6589	5.12921	0.0880299	-0.22657	radar	0	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8714	10.779	5.2153	0.1259	-0.16057	lidar	0.00374158	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.6133	10.8162	5.20106	0.122254	-0.151315	radar	0	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3779	10.7718	5.05686	0.078015	-0.200427	lidar	0.00191694	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.1286	10.7967	5.00124	0.0757683	-0.18107	radar	0	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8863	10.8833	5.06511	0.100181	-0.136345	lidar	0.00187677	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.6355	10.8796	5.06231	0.077426	-0.161525	radar	0	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.4064	10.9063	5.01776	0.0730188	-0.157115	lidar	0.000216773	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.1483	10.8496	5.32232	-0.00452802	-0.313073	radar	0	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.791	10.8183	5.5077	-0.0331512	-0.328229	lidar	0.00339392	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5189	10.8296	5.4263	-0.0315327	-0.289393	radar	0	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.3058	10.8241	5.29452	-0.0455215	-0.290482	lidar	0.00102625	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0482	10.875	5.02885	-0.00533359	-0.169192	radar	0	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.79507	10.9366	5.09655	0.0174212	-0.126646	lidar	0.00167605	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.5409	10.9371	5.11151	0.00738862	-0.135282	radar	0	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.28711	10.9638	5.13471	0.0126617	-0.119308	lidar	0.000291922	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.03379	10.9509	5.10203	0.000870247	-0.123633	radar	0	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.775	10.9822	5.14605	0.0096994	-0.103832	lidar	0.000440341	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.52403	10.9512	5.12213	-0.0127526	-0.129327	radar	0	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.41994	10.8505	4.63979	-0.0705061	-0.198454	lidar	0.00773886	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.18942	10.8407	4.61708	-0.0748992	-0.187028	radar	0	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.78095	10.8953	5.12316	-0.0387175	-0.121185	lidar	0.00852936	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.52621	10.8901	5.02994	-0.0299303	-0.0785457	radar	0	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.23374	10.8731	5.12389	-0.0361973	-0.0809287	lidar	0.0006104	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-6.96647	10.9194	5.05627	0.00473387	0.0116258	radar	0	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
